04-20-2025 17:00:07 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [93%@1510,91%@1510,93%@1510,90%@1510,92%@1510,90%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.406C soc2@57.656C soc0@56.156C gpu@58.343C tj@59.406C soc1@57.843C VDD_IN 7912mW/7840mW VDD_CPU_GPU_CV 2993mW/2862mW VDD_SOC 1582mW/1586mW
04-20-2025 17:00:08 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [94%@1510,90%@1510,81%@1510,92%@1510,95%@1510,94%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.437C soc2@57.687C soc0@56.062C gpu@58.343C tj@59.437C soc1@57.937C VDD_IN 8196mW/7840mW VDD_CPU_GPU_CV 3154mW/2863mW VDD_SOC 1623mW/1586mW
04-20-2025 17:00:09 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [74%@1510,79%@1510,80%@1510,88%@1510,92%@1510,86%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.281C soc2@57.656C soc0@56.125C gpu@58.093C tj@59.281C soc1@57.937C VDD_IN 7709mW/7840mW VDD_CPU_GPU_CV 2750mW/2863mW VDD_SOC 1582mW/1586mW
04-20-2025 17:00:10 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [85%@1510,86%@1510,87%@1510,86%@1510,89%@1510,89%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.343C soc2@57.781C soc0@56.093C gpu@58.125C tj@59.343C soc1@58C VDD_IN 7790mW/7840mW VDD_CPU_GPU_CV 2831mW/2863mW VDD_SOC 1582mW/1586mW
04-20-2025 17:00:11 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [91%@1510,91%@1510,83%@1510,88%@1510,86%@1510,85%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.25C soc2@57.625C soc0@55.968C gpu@58.25C tj@59.25C soc1@57.937C VDD_IN 7831mW/7840mW VDD_CPU_GPU_CV 2871mW/2863mW VDD_SOC 1582mW/1586mW
04-20-2025 17:00:12 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [90%@1510,88%@1510,84%@1510,92%@1510,87%@1420,95%@1420] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.406C soc2@57.718C soc0@56.125C gpu@58.312C tj@59.625C soc1@57.843C VDD_IN 7790mW/7840mW VDD_CPU_GPU_CV 2831mW/2863mW VDD_SOC 1582mW/1586mW
04-20-2025 17:00:13 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [91%@1510,95%@1510,90%@1510,96%@1510,93%@1510,92%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.375C soc2@57.75C soc0@56.031C gpu@58.156C tj@59.375C soc1@57.937C VDD_IN 8155mW/7840mW VDD_CPU_GPU_CV 3154mW/2863mW VDD_SOC 1623mW/1586mW
04-20-2025 17:00:14 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [89%@1510,92%@1510,85%@1510,92%@1510,91%@1510,85%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.625C soc2@57.625C soc0@56.218C gpu@58.156C tj@59.625C soc1@57.937C VDD_IN 7912mW/7840mW VDD_CPU_GPU_CV 2912mW/2863mW VDD_SOC 1582mW/1586mW
04-20-2025 17:00:15 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [91%@1510,92%@1510,85%@1510,89%@1510,92%@1510,92%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.375C soc2@57.75C soc0@56.031C gpu@58.312C tj@59.375C soc1@57.937C VDD_IN 7912mW/7840mW VDD_CPU_GPU_CV 2952mW/2863mW VDD_SOC 1582mW/1586mW
04-20-2025 17:00:16 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [88%@1510,94%@1510,96%@1510,91%@1510,91%@1510,91%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.406C soc2@57.656C soc0@56.031C gpu@58.25C tj@59.406C soc1@57.937C VDD_IN 7952mW/7840mW VDD_CPU_GPU_CV 2993mW/2863mW VDD_SOC 1582mW/1586mW
04-20-2025 17:00:17 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [95%@1510,83%@1510,92%@1510,93%@1510,96%@1510,95%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.375C soc2@57.781C soc0@56.156C gpu@58.187C tj@59.531C soc1@58.062C VDD_IN 8155mW/7840mW VDD_CPU_GPU_CV 3114mW/2863mW VDD_SOC 1623mW/1586mW
04-20-2025 17:00:18 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [93%@1510,89%@1510,93%@1510,96%@1510,91%@1510,91%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.312C soc2@57.687C soc0@56.031C gpu@58.218C tj@59.312C soc1@57.937C VDD_IN 7952mW/7840mW VDD_CPU_GPU_CV 2993mW/2863mW VDD_SOC 1582mW/1586mW
04-20-2025 17:00:19 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [93%@1510,78%@1510,94%@1510,97%@1510,89%@1510,90%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.718C soc2@57.687C soc0@56.062C gpu@58.343C tj@59.718C soc1@57.812C VDD_IN 7912mW/7840mW VDD_CPU_GPU_CV 2952mW/2863mW VDD_SOC 1582mW/1586mW
04-20-2025 17:00:20 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [91%@1510,91%@1510,90%@1510,91%@1510,93%@1510,86%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.375C soc2@57.656C soc0@56.031C gpu@58.25C tj@59.375C soc1@57.968C VDD_IN 7912mW/7840mW VDD_CPU_GPU_CV 2952mW/2863mW VDD_SOC 1582mW/1586mW
04-20-2025 17:00:21 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [93%@1510,90%@1510,91%@1510,88%@1510,95%@1510,89%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@60C soc2@57.75C soc0@56.187C gpu@58.125C tj@60C soc1@57.906C VDD_IN 8399mW/7840mW VDD_CPU_GPU_CV 3276mW/2863mW VDD_SOC 1620mW/1586mW
04-20-2025 17:00:22 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [85%@1510,93%@1510,89%@1510,86%@1510,96%@1510,91%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.406C soc2@57.718C soc0@56.062C gpu@58.156C tj@59.406C soc1@58C VDD_IN 8034mW/7840mW VDD_CPU_GPU_CV 3033mW/2863mW VDD_SOC 1582mW/1586mW
04-20-2025 17:00:23 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [85%@1510,86%@1510,89%@1510,76%@1510,90%@1510,87%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.187C soc2@57.656C soc0@56.25C gpu@58.312C tj@59.187C soc1@57.812C VDD_IN 7831mW/7840mW VDD_CPU_GPU_CV 2871mW/2863mW VDD_SOC 1582mW/1586mW
04-20-2025 17:00:24 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [84%@1510,93%@1510,95%@1510,91%@1510,92%@1510,90%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.375C soc2@57.75C soc0@56.093C gpu@58.187C tj@59.468C soc1@58.062C VDD_IN 7912mW/7840mW VDD_CPU_GPU_CV 2952mW/2863mW VDD_SOC 1582mW/1586mW
04-20-2025 17:00:25 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [87%@1510,93%@1510,96%@1510,95%@1510,97%@1510,93%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.281C soc2@57.625C soc0@56.031C gpu@58.156C tj@59.281C soc1@57.937C VDD_IN 7912mW/7840mW VDD_CPU_GPU_CV 2952mW/2863mW VDD_SOC 1582mW/1586mW
04-20-2025 17:00:26 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [86%@1510,90%@1510,90%@1510,94%@1510,93%@1510,96%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.593C soc2@57.781C soc0@56.156C gpu@58.531C tj@59.593C soc1@58.062C VDD_IN 7993mW/7840mW VDD_CPU_GPU_CV 2993mW/2863mW VDD_SOC 1582mW/1586mW
04-20-2025 17:00:27 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [82%@1510,92%@1510,91%@1510,83%@1510,90%@1510,93%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.218C soc2@57.718C soc0@56.062C gpu@58.281C tj@59.218C soc1@57.906C VDD_IN 7871mW/7840mW VDD_CPU_GPU_CV 2912mW/2863mW VDD_SOC 1582mW/1586mW
04-20-2025 17:00:28 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [93%@1510,83%@1510,87%@1510,88%@1510,86%@1510,93%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.593C soc2@57.75C soc0@56.218C gpu@58.25C tj@59.593C soc1@57.875C VDD_IN 7871mW/7840mW VDD_CPU_GPU_CV 2912mW/2863mW VDD_SOC 1582mW/1586mW
04-20-2025 17:00:29 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [94%@1510,87%@1510,92%@1510,91%@1510,94%@1510,86%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.312C soc2@57.625C soc0@56.031C gpu@58.531C tj@59.312C soc1@57.937C VDD_IN 7912mW/7840mW VDD_CPU_GPU_CV 2952mW/2863mW VDD_SOC 1582mW/1586mW
04-20-2025 17:00:30 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [94%@1510,93%@1510,91%@1510,95%@1510,92%@1510,95%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.718C soc2@57.718C soc0@56.187C gpu@58.312C tj@59.718C soc1@57.937C VDD_IN 8439mW/7841mW VDD_CPU_GPU_CV 3357mW/2863mW VDD_SOC 1620mW/1586mW
04-20-2025 17:00:31 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [94%@1510,89%@1510,93%@1510,92%@1510,94%@1510,97%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.437C soc2@57.75C soc0@56.062C gpu@58.218C tj@59.437C soc1@58.031C VDD_IN 8074mW/7841mW VDD_CPU_GPU_CV 3074mW/2864mW VDD_SOC 1582mW/1586mW
04-20-2025 17:00:32 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [92%@1510,85%@1510,88%@1510,84%@1510,87%@1510,92%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.281C soc2@57.625C soc0@56.281C gpu@58.562C tj@59.281C soc1@57.875C VDD_IN 7912mW/7841mW VDD_CPU_GPU_CV 2952mW/2864mW VDD_SOC 1582mW/1586mW
04-20-2025 17:00:33 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [95%@1510,89%@1510,86%@1510,92%@1510,93%@1510,88%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.312C soc2@57.75C soc0@56.156C gpu@58.5C tj@59.312C soc1@58C VDD_IN 7912mW/7841mW VDD_CPU_GPU_CV 2952mW/2864mW VDD_SOC 1582mW/1586mW
04-20-2025 17:00:34 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [91%@1510,93%@1510,95%@1510,90%@1510,87%@1510,94%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.625C soc2@57.75C soc0@56.031C gpu@58.218C tj@59.625C soc1@57.937C VDD_IN 8196mW/7841mW VDD_CPU_GPU_CV 3114mW/2864mW VDD_SOC 1623mW/1586mW
04-20-2025 17:00:35 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [83%@1510,92%@1510,90%@1510,88%@1510,89%@1510,93%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.531C soc2@57.843C soc0@56.187C gpu@58.218C tj@59.531C soc1@58.062C VDD_IN 7912mW/7841mW VDD_CPU_GPU_CV 2952mW/2864mW VDD_SOC 1582mW/1586mW
04-20-2025 17:00:36 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [93%@1510,86%@1510,88%@1510,96%@1510,82%@1510,79%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.281C soc2@57.687C soc0@56C gpu@58.5C tj@59.281C soc1@57.937C VDD_IN 7871mW/7841mW VDD_CPU_GPU_CV 2871mW/2864mW VDD_SOC 1582mW/1586mW
04-20-2025 17:00:38 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [91%@1510,88%@1510,93%@1510,83%@1510,96%@1510,89%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.437C soc2@57.625C soc0@56.125C gpu@58.406C tj@59.437C soc1@57.937C VDD_IN 7831mW/7841mW VDD_CPU_GPU_CV 2871mW/2864mW VDD_SOC 1582mW/1586mW
04-20-2025 17:00:39 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [92%@1510,93%@1510,92%@1510,87%@1510,90%@1510,91%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.343C soc2@57.656C soc0@56.093C gpu@58.218C tj@59.343C soc1@58.031C VDD_IN 7912mW/7841mW VDD_CPU_GPU_CV 2952mW/2864mW VDD_SOC 1582mW/1586mW
04-20-2025 17:00:40 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [96%@1510,92%@1510,96%@1510,94%@1510,80%@1510,87%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.718C soc2@57.656C soc0@56.25C gpu@58.125C tj@59.718C soc1@57.906C VDD_IN 7993mW/7841mW VDD_CPU_GPU_CV 2993mW/2864mW VDD_SOC 1623mW/1586mW
04-20-2025 17:00:41 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [90%@1510,93%@1510,93%@1510,86%@1510,91%@1510,91%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[306] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.531C soc2@57.812C soc0@56.187C gpu@58.25C tj@59.531C soc1@58.125C VDD_IN 7993mW/7841mW VDD_CPU_GPU_CV 2993mW/2864mW VDD_SOC 1582mW/1586mW
04-20-2025 17:00:42 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [90%@1510,91%@1510,91%@1510,93%@1510,83%@1510,80%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.281C soc2@57.687C soc0@55.968C gpu@58.406C tj@59.281C soc1@57.968C VDD_IN 7871mW/7841mW VDD_CPU_GPU_CV 2912mW/2864mW VDD_SOC 1582mW/1586mW
04-20-2025 17:00:43 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [85%@1510,87%@1510,91%@1510,90%@1510,96%@1510,89%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.562C soc2@57.781C soc0@56.125C gpu@58.375C tj@59.562C soc1@57.875C VDD_IN 7871mW/7841mW VDD_CPU_GPU_CV 2912mW/2864mW VDD_SOC 1582mW/1586mW
04-20-2025 17:00:44 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [95%@1510,91%@1510,95%@1510,92%@1510,94%@1510,92%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.375C soc2@57.75C soc0@56.031C gpu@58.187C tj@59.375C soc1@57.937C VDD_IN 8399mW/7841mW VDD_CPU_GPU_CV 3316mW/2864mW VDD_SOC 1623mW/1586mW
04-20-2025 17:00:45 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [89%@1510,84%@1510,93%@1510,83%@1510,93%@1510,85%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.718C soc2@57.75C soc0@56.187C gpu@58.25C tj@59.718C soc1@57.906C VDD_IN 7993mW/7841mW VDD_CPU_GPU_CV 2993mW/2864mW VDD_SOC 1582mW/1586mW
04-20-2025 17:00:46 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [91%@1510,88%@1510,92%@1510,88%@1510,92%@1510,78%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.406C soc2@57.718C soc0@56.031C gpu@58.312C tj@59.406C soc1@58.031C VDD_IN 7952mW/7841mW VDD_CPU_GPU_CV 2952mW/2864mW VDD_SOC 1582mW/1586mW
04-20-2025 17:00:47 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [92%@1510,83%@1510,92%@1510,88%@1510,93%@1510,89%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.656C soc2@57.656C soc0@56.25C gpu@58.406C tj@59.656C soc1@57.906C VDD_IN 7790mW/7841mW VDD_CPU_GPU_CV 2871mW/2864mW VDD_SOC 1582mW/1586mW
04-20-2025 17:00:48 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [83%@1510,89%@1510,93%@1510,93%@1510,86%@1510,92%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.25C soc2@57.75C soc0@56.031C gpu@58.125C tj@59.468C soc1@58C VDD_IN 7831mW/7841mW VDD_CPU_GPU_CV 2871mW/2864mW VDD_SOC 1582mW/1586mW
04-20-2025 17:00:49 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [91%@1510,91%@1510,96%@1510,94%@1510,96%@1510,81%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.718C soc2@57.75C soc0@56.312C gpu@58.375C tj@59.718C soc1@57.906C VDD_IN 7993mW/7841mW VDD_CPU_GPU_CV 3033mW/2864mW VDD_SOC 1582mW/1586mW
04-20-2025 17:00:50 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [87%@1510,87%@1510,89%@1510,91%@1510,86%@1510,89%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.375C soc2@57.75C soc0@56.062C gpu@58.312C tj@59.531C soc1@58.062C VDD_IN 7912mW/7841mW VDD_CPU_GPU_CV 2912mW/2864mW VDD_SOC 1582mW/1586mW
04-20-2025 17:00:51 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [85%@1510,88%@1510,94%@1510,88%@1510,90%@1510,88%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.281C soc2@57.718C soc0@56.031C gpu@58.187C tj@59.281C soc1@57.906C VDD_IN 7871mW/7841mW VDD_CPU_GPU_CV 2912mW/2864mW VDD_SOC 1582mW/1586mW
04-20-2025 17:00:52 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [85%@1510,88%@1510,92%@1510,87%@1510,89%@1420,84%@1420] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.593C soc2@57.593C soc0@56.125C gpu@58.062C tj@59.593C soc1@57.937C VDD_IN 7831mW/7841mW VDD_CPU_GPU_CV 2912mW/2864mW VDD_SOC 1582mW/1586mW
04-20-2025 17:00:53 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [90%@1510,92%@1510,94%@1510,96%@1510,96%@1510,83%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.343C soc2@57.75C soc0@55.968C gpu@58.375C tj@59.343C soc1@57.937C VDD_IN 8358mW/7842mW VDD_CPU_GPU_CV 3316mW/2864mW VDD_SOC 1620mW/1586mW
04-20-2025 17:00:54 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [89%@1510,86%@1510,76%@1510,92%@1510,92%@1510,95%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.656C soc2@57.625C soc0@56.156C gpu@58.375C tj@59.656C soc1@57.875C VDD_IN 7952mW/7842mW VDD_CPU_GPU_CV 2993mW/2864mW VDD_SOC 1582mW/1586mW
04-20-2025 17:00:55 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [90%@1510,93%@1510,94%@1510,92%@1510,89%@1510,89%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.343C soc2@57.718C soc0@56.031C gpu@58.187C tj@59.343C soc1@57.937C VDD_IN 7952mW/7842mW VDD_CPU_GPU_CV 2952mW/2864mW VDD_SOC 1582mW/1586mW
04-20-2025 17:00:56 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [93%@1510,91%@1510,80%@1510,82%@1510,93%@1510,90%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.562C soc2@57.75C soc0@56.125C gpu@58.156C tj@59.562C soc1@57.906C VDD_IN 7912mW/7842mW VDD_CPU_GPU_CV 2952mW/2864mW VDD_SOC 1582mW/1586mW
04-20-2025 17:00:57 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [96%@1510,93%@1510,95%@1510,78%@1510,90%@1510,90%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.375C soc2@57.75C soc0@56.062C gpu@58.25C tj@59.531C soc1@58.031C VDD_IN 7871mW/7842mW VDD_CPU_GPU_CV 2912mW/2864mW VDD_SOC 1582mW/1586mW
04-20-2025 17:00:58 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [93%@1510,96%@1510,95%@1510,89%@1510,92%@1510,93%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.75C soc2@57.687C soc0@56.281C gpu@58.281C tj@59.75C soc1@57.906C VDD_IN 8034mW/7842mW VDD_CPU_GPU_CV 3033mW/2865mW VDD_SOC 1582mW/1586mW
04-20-2025 17:00:59 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [89%@1510,91%@1510,92%@1510,89%@1510,86%@1510,92%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.531C soc2@57.687C soc0@56.031C gpu@58.093C tj@59.531C soc1@57.875C VDD_IN 7952mW/7842mW VDD_CPU_GPU_CV 2952mW/2865mW VDD_SOC 1582mW/1586mW
04-20-2025 17:01:00 RAM 3157/7621MB (lfb 2x4MB) SWAP 0/7998MB (cached 0MB) CPU [93%@1510,95%@1510,92%@1510,96%@1510,92%@1510,86%@1510] EMC_FREQ 1%@2133 GR3D_FREQ 0%@[305] NVDEC off NVJPG off NVJPG1 off VIC off OFA off APE 200 cpu@59.312C soc2@57.687C soc0@56.031C gpu@58.125C tj@59.312C soc1@57.968C VDD_IN 7912mW/7842mW VDD_CPU_GPU_CV 2912mW/2865mW VDD_SOC 1582mW/1586mW
